Source,Target,weight,when_start,when_end
information & management,library trends,0.023788419819968383,1990,1995
information & management,mis quarterly,0.28856926026419655,1990,1995
information & management,scientometrics,0.0025519709170068548,1990,1995
information & management,social science computer review,0.021743947828329974,1990,1995
information & management,telecommunications policy,0.012763369212448413,1990,1995
information processing & management,information systems journal,0.023636052875795534,1990,1995
information processing & management,information systems research,0.03634152321272766,1990,1995
information processing & management,information technology and libraries,0.028681143808179946,1990,1995
information processing & management,international journal of information management,0.02114084645581331,1990,1995
information processing & management,journal of academic librarianship,0.00461646100456165,1990,1995
information processing & management,journal of documentation,0.1251964722763791,1990,1995
information processing & management,journal of information science,0.16787553472133354,1990,1995
information processing & management,journal of information technology,0.024063469233302083,1990,1995
information processing & management,journal of librarianship and information science,0.0059921893580471295,1990,1995
